sale_id,sale_date,store_id,product_id,quantity
7359,2021-04-08,6,15,1
7360,2022-11-08,6,1,1
7361,2021-06-24,6,1,5
7362,2022-09-04,7,1,1
7363,2021-10-22,1,16,2
7364,2021-12-20,3,13,3
7365,2021-03-11,6,6,1
7366,2021-08-02,4,7,1
7367,2022-01-10,2,1,2
7368,2022-04-24,6,3,4
7369,2022-01-22,2,12,1
7370,2023-07-17,13,1,1
7371,2021-04-08,7,5,1
7372,2021-02-19,3,5,2
7373,2022-12-02,13,20,1
7374,2023-09-11,3,19,1
7375,2021-03-08,5,6,1
7376,2022-11-23,13,16,1
7377,2021-03-23,2,7,2
7378,2021-08-06,1,7,2
7379,2022-03-27,14,15,2
7380,2022-11-24,2,1,3
7381,2021-02-01,6,7,1
7382,2021-09-13,5,2,1
7383,2022-06-18,3,14,1
7384,2021-08-13,15,12,1
7385,2021-08-04,14,7,1
7386,2022-01-17,4,8,2
7387,2021-02-12,8,9,2
7388,2021-04-13,9,2,1
7389,2023-02-11,1,12,1
7390,2022-10-11,2,2,1
7391,2023-08-14,7,1,1
7392,2023-12-08,8,6,1
7393,2023-01-09,4,4,1
7394,2021-11-04,1,9,1
7395,2021-08-02,14,7,1
7396,2023-06-26,8,1,1
7397,2023-04-09,3,20,1
7398,2023-09-27,7,4,1
7399,2021-03-19,14,1,1
7400,2023-09-10,4,2,2
7401,2023-04-19,12,5,1
7402,2022-04-06,9,16,1
7403,2022-02-02,5,6,3
7404,2021-09-20,12,10,2
7405,2022-10-05,14,19,2
7406,2022-03-09,3,16,1
7407,2022-08-18,7,3,1
7408,2021-09-26,1,2,1
7409,2022-02-11,5,6,1
7410,2021-10-25,6,12,1
7411,2023-11-25,3,10,1
7412,2022-10-12,1,13,4
7413,2021-04-21,7,7,1
7414,2022-05-24,13,5,1
7415,2023-09-13,4,2,1
7416,2021-01-07,2,2,1
7417,2021-07-08,2,6,1
7418,2021-06-28,1,11,1
7419,2023-10-14,10,8,1
7420,2023-05-07,8,7,1
7421,2023-11-25,8,16,3
7422,2021-01-20,6,1,1
7423,2023-02-25,10,10,1
7424,2022-11-09,2,5,1
7425,2023-07-19,6,12,1
7426,2021-10-13,4,8,1
7427,2022-07-13,3,10,1
7428,2023-10-19,11,5,2
7429,2022-12-28,5,1,3
7430,2022-10-06,2,2,3
7431,2021-12-12,11,11,1
7432,2022-08-22,4,6,1
7433,2022-10-03,5,1,1
7434,2021-11-09,5,7,3
7435,2021-06-26,3,7,1
7436,2021-02-08,9,6,1
7437,2022-07-13,1,7,1
7438,2022-03-01,8,10,1
7439,2022-07-14,5,4,3
7440,2021-04-07,9,19,1
7441,2023-05-22,5,4,1
7442,2022-02-11,1,19,1
7443,2023-01-18,6,5,1
7444,2021-11-16,3,5,1
7445,2022-06-15,1,16,1
7446,2023-07-14,12,8,1
7447,2022-06-10,1,8,1
7448,2022-10-02,12,11,1
7449,2022-11-27,13,5,2
7450,2023-12-14,11,6,1
7451,2021-05-11,1,3,2
7452,2022-02-07,15,12,3
7453,2021-04-05,14,15,1
7454,2021-07-24,9,8,1
7455,2023-08-01,1,6,1
7456,2023-04-28,1,11,2
7457,2021-01-25,1,5,2
7458,2022-05-14,2,1,1
7459,2023-03-11,13,7,1
7460,2022-04-06,2,8,1
7461,2022-08-20,2,12,1
7462,2022-04-03,8,11,1
7463,2021-03-20,2,5,2
7464,2022-09-13,5,2,1
7465,2021-02-28,10,2,1
7466,2021-01-12,9,6,1
7467,2022-03-08,7,12,1
7468,2022-12-09,9,2,1
7469,2022-12-23,10,14,1
7470,2022-11-28,2,6,1
7471,2021-09-08,4,6,1
7472,2022-11-26,6,20,2
7473,2022-10-17,11,13,1
7474,2021-06-16,3,13,2
7475,2023-07-06,2,3,1
7476,2023-03-18,3,3,2
7477,2021-07-12,1,14,1
7478,2023-09-03,2,1,1
7479,2021-07-18,2,1,1
7480,2022-11-06,15,6,1
7481,2022-01-21,13,16,3
7482,2023-06-26,11,19,4
7483,2022-06-02,7,15,1
7484,2023-12-12,2,17,1
7485,2023-10-13,3,3,1
7486,2022-12-21,12,1,1
7487,2022-06-26,3,10,3
7488,2023-09-20,1,19,1
7489,2022-10-24,14,2,3
7490,2021-06-25,13,7,1
7491,2022-01-15,15,3,1
7492,2022-06-28,11,5,2
7493,2021-07-16,7,1,2
7494,2022-04-11,3,4,1
7495,2022-09-14,14,6,1
7496,2023-09-05,1,14,1
7497,2022-02-11,1,1,3
7498,2022-07-17,2,5,1
7499,2021-11-01,1,2,1
7500,2023-04-15,1,8,4
7501,2023-08-16,7,6,1
7502,2023-06-09,5,1,1
7503,2022-07-27,4,5,1
7504,2023-05-25,8,3,1
7505,2021-08-21,13,13,1
7506,2023-05-02,4,12,3
7507,2021-12-04,3,3,1
7508,2023-11-27,8,1,1
7509,2023-06-27,13,17,1
7510,2021-07-10,1,1,1
7511,2023-08-04,10,1,1
7512,2023-01-24,11,3,3
7513,2023-05-09,1,8,1
7514,2022-05-09,1,6,1
7515,2021-12-13,9,10,1
7516,2023-03-01,3,3,1
7517,2021-07-24,2,1,2
7518,2021-01-20,10,2,1
7519,2021-01-16,13,8,1
7520,2023-09-16,2,8,1
7521,2023-11-07,6,17,1
7522,2021-05-10,5,2,1
7523,2022-09-26,5,1,1
7524,2021-02-21,14,5,1
7525,2022-03-03,1,12,2
7526,2021-03-05,3,2,3
7527,2021-05-05,4,1,1
7528,2021-10-26,6,3,2
7529,2023-08-06,14,8,2
7530,2022-05-25,5,5,1
7531,2022-09-09,7,5,1
7532,2021-06-11,7,5,1
7533,2023-02-10,13,4,4
7534,2023-04-03,3,8,1
7535,2022-07-23,2,11,1
7536,2023-10-12,11,7,1
7537,2022-01-13,5,2,5
7538,2022-12-12,11,20,1
7539,2022-02-16,11,4,2
7540,2023-12-10,5,1,1
7541,2022-05-10,5,12,
7542,2022-12-20,1,1,1
7543,2021-02-01,8,9,1
7544,2022-11-02,2,16,2
7545,2022-10-15,6,12,1
7546,2021-05-21,5,1,4
7547,2021-09-23,10,16,1
7548,2023-11-19,12,1,1
7549,2022-03-07,10,4,1
7550,2023-06-03,1,1,1
7551,2023-01-27,9,1,2
7552,2021-03-16,11,12,1
7553,2023-03-25,4,1,4
7554,2022-02-07,9,8,1
7555,2021-11-24,7,11,3
7556,2022-06-21,5,20,1
7557,2022-01-09,15,10,1
7558,2021-07-13,14,8,5
7559,2022-12-25,3,3,2
7560,2021-03-12,11,16,2
7561,2022-08-12,3,5,1
7562,2021-03-18,5,18,1
7563,2023-07-07,3,16,1
7564,2022-01-14,3,2,1
7565,2021-04-25,1,3,1
7566,2022-12-01,8,4,2
7567,2022-01-17,1,3,1
7568,2022-08-28,1,10,1
7569,2021-03-17,5,1,1
7570,2023-05-21,5,11,1
7571,2023-10-25,4,16,1
7572,2023-02-14,15,5,2
7573,2021-06-16,9,3,2
7574,2023-10-04,3,7,3
7575,2021-08-07,2,6,3
7576,2022-06-03,1,5,1
7577,2022-03-24,1,12,1
7578,2023-09-23,1,2,4
7579,2021-10-04,8,5,1
7580,2022-09-27,9,12,3
7581,2021-09-06,12,14,2
7582,2021-02-15,6,6,1
7583,2022-12-03,12,14,2
7584,2021-09-17,12,10,1
7585,2022-04-13,14,5,2
7586,2022-08-23,14,2,3
7587,2022-04-15,14,3,1
7588,2021-06-20,6,10,4
7589,2022-08-28,10,2,2
7590,2021-03-12,12,14,1
7591,2022-07-07,5,3,1
7592,2022-04-06,3,12,3
7593,2023-04-27,2,4,2
7594,2023-07-21,1,13,4
7595,2023-03-27,4,8,1
7596,2021-09-28,1,2,3
7597,2021-12-03,7,12,1
7598,2022-02-17,2,10,1
7599,2022-10-21,7,19,1
7600,2022-06-13,5,3,1
7601,2022-08-24,1,2,3
7602,2021-12-15,12,4,2
7603,2022-03-23,2,10,2
7604,2022-03-28,9,10,1
7605,2023-09-10,4,15,1
7606,2022-10-23,3,1,1
7607,2022-12-13,6,15,1
7608,2022-03-12,11,8,3
7609,2021-06-27,3,12,1
7610,2023-06-14,4,13,1
7611,2022-11-10,10,1,1
7612,2022-03-10,1,9,1
7613,2023-05-24,9,1,1
7614,2022-01-03,8,11,1
7615,2021-12-19,14,11,1
7616,2022-10-03,6,12,1
7617,2021-08-28,6,3,2
7618,2021-02-13,8,20,1
7619,2022-08-13,3,4,1
7620,2023-11-14,5,19,1
7621,2021-10-14,1,18,4
7622,2023-01-02,13,1,1
7623,2022-01-05,5,13,1
7624,2021-03-23,5,11,1
7625,2022-11-07,2,11,2
7626,2023-02-09,6,6,1
7627,2022-12-10,11,1,1
7628,2022-04-22,10,5,1
7629,2021-07-22,13,7,3
7630,2022-12-28,2,8,1
7631,2022-02-17,8,2,1
7632,2022-02-02,8,4,3
7633,2021-09-14,5,15,5
7634,2023-10-07,1,5,1
7635,2023-09-01,8,1,1
7636,2022-11-16,12,12,2
7637,2021-05-14,3,19,1
7638,2022-11-18,8,3,2
7639,2023-01-10,10,3,1
7640,2021-04-22,4,7,1
7641,2023-05-26,5,5,1
7642,2023-08-16,3,4,3
7643,2021-01-24,2,1,1
7644,2021-02-03,12,18,1
7645,2022-07-11,2,3,1
7646,2022-12-11,3,7,1
7647,2023-10-02,7,11,1
7648,2021-04-20,3,13,1
7649,2021-02-04,2,2,1
7650,2022-08-05,2,1,1
7651,2023-05-03,4,4,1
7652,2023-05-20,3,11,1
7653,2022-09-26,2,11,1
7654,2021-07-06,3,4,1
7655,2022-08-16,7,2,1
7656,2022-04-17,6,6,1
7657,2022-09-04,6,4,1
7658,2022-06-26,3,5,1
7659,2021-03-16,2,18,2
7660,2022-03-03,1,6,1
7661,2021-03-28,3,17,1
7662,2022-03-01,2,17,1
7663,2023-02-07,6,13,1
7664,2021-11-20,1,1,2
7665,2023-07-28,11,7,1
7666,2022-03-01,8,17,3
7667,2022-01-26,4,12,1
7668,2022-12-08,10,3,2
7669,2021-03-06,2,5,1
7670,2023-05-23,10,13,4
7671,2021-08-24,1,14,5
7672,2021-01-08,1,16,1
7673,2022-07-18,9,1,1
7674,2023-02-01,9,2,2
7675,2022-05-06,4,18,2
7676,2021-07-21,10,2,2
7677,2022-08-15,14,4,3
7678,2023-09-09,3,14,1
7679,2022-09-06,6,2,3
7680,2023-06-06,13,1,1
7681,2023-10-03,1,1,1
7682,2022-08-09,12,16,1
7683,2021-03-24,10,4,3
7684,2022-05-23,1,11,1
7685,2021-01-10,12,6,
7686,2021-07-05,15,7,2
7687,2022-01-11,3,4,1
7688,2021-12-07,2,7,1
7689,2021-11-27,4,10,3
7690,2022-04-17,3,8,1
7691,2022-10-06,1,5,2
7692,2022-06-14,4,1,1
7693,2021-03-10,2,6,1
7694,2023-07-15,2,6,3
7695,2021-05-23,6,1,1
7696,2023-07-25,12,9,3
7697,2022-02-28,2,12,1
7698,2023-04-20,3,11,1
7699,2022-09-09,1,6,2
7700,2022-01-01,15,5,1
7701,2023-08-28,6,4,2
7702,2022-09-14,1,6,3
7703,2023-07-27,2,7,1
7704,2022-03-22,6,2,1
7705,2021-10-17,1,5,1
7706,2021-09-16,14,1,1
7707,2022-09-26,13,9,1
7708,2022-12-05,14,5,4
7709,2023-09-01,6,1,2
7710,2021-04-26,14,10,3
7711,2023-04-26,2,16,3
7712,2022-04-28,1,14,2
7713,2022-08-22,1,5,1
7714,2023-10-26,4,3,3
7715,2022-04-08,7,12,1
7716,2021-10-09,8,17,1
7717,2023-06-06,2,17,1
7718,2021-07-07,2,13,1
7719,2021-11-08,5,14,1
7720,2021-09-18,3,3,1
7721,2023-01-28,8,6,1
7722,2022-01-26,4,1,1
7723,2021-04-16,3,5,1
7724,2021-01-22,3,15,5
7725,2021-01-18,2,7,1
7726,2022-08-23,9,1,1
7727,2022-02-27,11,6,1
7728,2023-04-13,1,12,1
7729,2022-07-18,2,20,1
7730,2023-12-03,7,1,1
7731,2023-05-03,5,5,3
7732,2023-10-18,12,9,3
7733,2023-12-10,1,11,1
7734,2023-07-27,9,7,1
7735,2021-07-26,11,2,1
7736,2022-02-06,6,1,1
7737,2021-07-15,2,14,1
7738,2023-10-23,7,12,2
7739,2022-10-08,1,3,2
7740,2021-09-16,6,2,3
7741,2021-04-20,4,14,1
7742,2023-12-07,7,4,1
7743,2021-10-14,4,11,1
7744,2021-10-18,4,7,1
7745,2021-04-22,3,4,3
7746,2021-08-09,11,4,1
7747,2021-08-24,2,7,2
7748,2023-07-17,10,14,1
7749,2023-08-10,13,3,1
7750,2021-10-25,4,6,1
7751,2023-07-21,3,2,1
7752,2023-12-17,13,1,1
7753,2022-12-20,2,1,4
7754,2021-12-21,3,11,1
7755,2023-01-27,1,4,1
7756,2023-11-20,4,9,1
7757,2021-07-17,4,9,1
7758,2022-12-04,5,3,2
7759,2021-05-09,10,1,1
7760,2022-09-21,2,1,1
7761,2021-08-17,7,20,1
7762,2021-04-24,11,15,4
7763,2021-03-25,3,4,1
7764,2021-08-17,4,12,1
7765,2022-05-07,2,3,1
7766,2022-03-08,15,17,1
7767,2023-08-04,2,3,
7768,2021-10-28,8,16,1
7769,2022-07-11,7,1,1
7770,2022-07-05,1,12,2
7771,2022-04-06,3,13,
7772,2021-08-13,4,7,1
7773,2023-04-19,1,5,1
7774,2022-05-25,3,5,1
7775,2021-09-05,6,8,1
7776,2022-05-02,1,15,1
7777,2022-09-16,1,3,2
7778,2023-02-17,8,5,1
7779,2022-05-10,9,3,1
7780,2022-05-08,4,10,1
7781,2021-09-24,5,13,1
7782,2021-02-13,1,13,1
7783,2023-03-09,8,8,1
7784,2021-04-12,11,8,3
7785,2021-02-15,7,11,1
7786,2023-02-18,1,4,2
7787,2022-08-22,1,9,1
7788,2023-04-13,1,18,2
7789,2021-12-16,3,11,4
7790,2023-12-06,1,17,1
7791,2022-05-23,5,14,1
7792,2023-08-18,2,9,4
7793,2021-07-21,10,1,1
7794,2021-07-06,3,3,1
7795,2023-11-17,12,16,1
7796,2022-04-11,2,8,1
7797,2023-06-23,5,15,2
7798,2022-08-04,3,6,1
7799,2022-03-21,1,1,2
7800,2023-09-10,4,12,1
7801,2022-01-12,4,1,2
7802,2021-09-17,2,1,1
7803,2023-10-17,9,16,
7804,2022-02-23,6,3,1
7805,2021-09-14,9,9,1
7806,2023-12-16,13,13,3
7807,2021-09-15,5,10,2
7808,2021-11-13,2,1,2
7809,2021-09-16,6,1,2
7810,2022-01-03,1,4,1
7811,2023-11-25,5,2,1
7812,2023-07-05,10,9,1
7813,2022-05-13,8,1,1
7814,2023-08-24,1,1,1
7815,2021-08-06,2,4,1
7816,2023-08-28,14,4,2
7817,2022-09-04,10,2,1
7818,2021-01-28,1,1,1
7819,2022-04-14,6,20,1
7820,2021-04-14,10,13,1
7821,2021-07-19,1,14,1
7822,2023-04-22,8,4,1
7823,2021-11-28,8,15,1
7824,2022-06-16,1,10,1
7825,2023-05-25,5,5,2
7826,2022-09-23,3,2,1
7827,2021-08-03,10,6,1
7828,2022-12-12,3,5,2
7829,2022-09-20,12,5,1
7830,2021-05-21,10,8,2
7831,2023-04-17,4,2,2
7832,2022-03-14,10,7,1
7833,2021-08-04,7,8,1
7834,2023-09-09,6,8,2
7835,2023-04-28,7,4,2
7836,2023-10-17,5,1,1
7837,2022-02-05,10,9,1
7838,2022-03-22,8,14,1
7839,2022-04-09,13,5,1
7840,2023-07-12,1,6,1
7841,2022-08-24,1,4,1
7842,2021-09-09,7,1,5
7843,2022-07-20,1,10,2
7844,2022-03-24,9,11,1
7845,2023-02-09,8,13,1
7846,2022-01-17,2,1,1
7847,2021-07-20,2,3,2
7848,2023-12-26,12,6,1
7849,2021-07-17,1,3,1
7850,2023-09-26,1,3,1
7851,2023-12-12,1,1,1
7852,2022-04-03,11,14,1
7853,2021-11-04,1,5,1
7854,2023-09-18,9,19,3
7855,2022-10-01,6,8,4
7856,2023-04-19,13,5,1
7857,2023-10-25,2,4,1
7858,2023-12-20,4,10,1
7859,2023-10-23,2,6,1
7860,2023-11-15,11,5,1
7861,2023-03-03,13,6,2
7862,2022-06-08,1,3,1
7863,2023-04-17,15,3,2
7864,2021-11-28,6,2,1
7865,2022-12-28,9,1,2
7866,2021-08-26,9,13,2
7867,2023-12-23,11,8,1
7868,2021-07-15,4,9,1
7869,2023-08-01,2,13,1
7870,2023-12-14,3,1,1
7871,2022-02-24,3,11,1
7872,2022-07-28,8,1,1
7873,2023-07-20,1,2,2
7874,2022-05-17,6,2,3
7875,2021-12-09,1,10,1
7876,2022-06-26,12,2,1
7877,2022-01-15,2,5,1
7878,2021-07-06,9,1,1
7879,2022-10-14,6,1,1
7880,2023-07-25,4,6,1
7881,2021-04-03,1,14,2
7882,2023-05-26,15,8,1
7883,2021-10-03,1,14,1
7884,2023-11-21,10,2,2
7885,2023-10-19,6,10,1
7886,2022-04-24,3,1,1
7887,2023-12-21,2,5,1
7888,2022-10-28,2,6,1
7889,2021-09-28,4,4,1
7890,2023-02-27,9,20,1
7891,2023-04-03,9,5,1
7892,2021-05-23,3,20,1
7893,2021-05-13,5,7,3
7894,2023-11-20,7,14,1
7895,2021-11-21,13,5,4
7896,2022-09-23,3,10,5
7897,2021-04-20,5,7,1
7898,2021-04-24,1,6,2
7899,2023-03-13,4,3,2
7900,2022-08-02,1,1,1
7901,2021-07-09,13,6,1
7902,2022-02-05,5,8,1
7903,2022-06-28,1,7,1
7904,2022-04-23,2,13,1
7905,2023-07-17,3,12,1
7906,2021-11-27,10,19,3
7907,2023-08-04,5,20,2
7908,2021-03-22,8,14,3
7909,2021-01-05,7,10,1
7910,2023-12-23,3,10,1
7911,2022-08-10,1,2,3
7912,2022-11-05,6,3,1
7913,2021-08-14,4,19,1
7914,2023-04-23,9,19,1
7915,2022-03-13,6,1,1
7916,2022-11-03,5,2,3
7917,2021-12-14,1,1,1
7918,2021-12-07,6,16,3
7919,2023-05-28,1,1,1
7920,2021-08-11,9,1,1
7921,2022-05-25,10,3,2
7922,2022-08-28,4,1,1
7923,2022-09-13,10,2,1
7924,2022-08-24,1,20,3
7925,2023-05-26,4,10,1
7926,2023-07-01,14,12,1
7927,2021-12-08,11,17,1
7928,2021-04-11,15,2,1
7929,2021-07-24,4,8,1
7930,2023-05-20,12,16,1
7931,2022-01-11,1,3,1
7932,2021-04-04,3,1,2
7933,2022-10-02,5,1,1
7934,2021-08-15,1,2,1
7935,2021-12-04,1,7,1
7936,2021-02-20,8,2,1
7937,2021-12-20,2,18,1
7938,2021-08-07,1,18,1
7939,2022-06-11,1,2,
7940,2021-02-11,10,2,1
7941,2022-07-16,12,1,1
7942,2023-02-01,3,7,1
7943,2021-08-12,9,10,3
7944,2022-04-04,8,6,3
7945,2023-09-21,1,2,1
7946,2023-05-08,7,3,1
7947,2023-04-02,13,4,1
7948,2022-09-10,3,7,1
7949,2021-07-21,1,2,1
7950,2021-01-18,5,16,1
7951,2022-05-24,2,16,1
7952,2021-10-02,5,12,1
7953,2022-04-18,4,8,1
7954,2021-07-03,6,11,1
7955,2023-12-11,7,2,3
7956,2021-03-11,11,16,2
7957,2022-01-23,2,19,3
7958,2022-10-21,1,3,1
7959,2023-10-12,1,10,1
7960,2022-02-06,2,14,1
7961,2021-09-23,4,2,1
7962,2021-02-10,13,9,3
7963,2023-03-07,3,6,1
7964,2022-07-20,5,7,1
7965,2023-10-23,3,2,1
7966,2021-05-16,13,8,1
7967,2023-11-20,1,12,3
7968,2022-12-08,10,2,1
7969,2023-05-04,10,7,1
7970,2022-05-02,3,1,1
7971,2022-04-15,4,4,1
7972,2021-11-19,1,1,1
7973,2021-05-12,1,9,1
7974,2021-05-26,1,15,1
7975,2022-12-27,13,12,1
7976,2023-10-12,1,6,1
7977,2022-07-27,1,1,1
7978,2021-10-12,12,5,2
7979,2021-08-20,12,10,3
7980,2023-08-04,8,2,3
7981,2021-04-17,1,3,5
7982,2021-05-18,13,1,2
7983,2021-09-23,9,19,3
7984,2023-11-03,1,16,3
7985,2022-08-11,5,10,2
7986,2021-12-15,4,1,1
7987,2023-02-27,6,8,1
7988,2021-05-06,6,18,2
7989,2023-10-19,6,5,2
7990,2021-05-20,6,3,1
7991,2023-05-15,15,7,2
7992,2021-05-23,5,2,1
7993,2022-03-12,4,8,1
7994,2021-01-23,9,6,1
7995,2023-03-21,6,15,1
7996,2021-04-26,7,5,1
7997,2022-09-28,3,8,1
7998,2021-05-04,6,15,1
7999,2023-12-28,13,2,5
8000,2023-09-15,11,11,1
8001,2022-07-03,14,7,1
8002,2023-01-28,9,13,3
8003,2021-02-28,2,16,1
8004,2021-11-13,2,5,3
8005,2021-05-28,7,9,1
8006,2023-04-01,6,13,1
8007,2021-11-01,1,11,2
8008,2021-05-08,8,1,1
8009,2021-04-25,8,13,3
8010,2022-09-04,2,1,3
8011,2023-11-08,9,10,1
8012,2023-12-25,12,18,1
8013,2023-10-05,12,6,1
8014,2022-03-11,1,14,1
8015,2023-06-16,3,7,1
8016,2022-11-17,5,3,1
8017,2022-09-14,1,2,2
8018,2023-05-08,6,18,1
8019,2021-12-01,2,8,2
8020,2021-07-07,15,20,3
8021,2023-05-01,8,12,1
8022,2023-05-06,7,18,2
8023,2022-09-26,3,1,1
8024,2023-05-14,2,4,1
8025,2022-04-11,3,5,1
8026,2023-03-18,1,5,1
8027,2021-05-28,5,12,1
8028,2021-12-22,4,3,1
8029,2023-09-06,1,1,2
8030,2022-05-12,1,6,3
8031,2021-11-12,1,2,2
8032,2022-06-28,2,9,1
8033,2023-10-12,3,6,1
8034,2023-12-05,14,13,2
8035,2021-04-24,2,9,1
8036,2023-06-02,9,5,1
8037,2021-03-23,5,11,2
8038,2022-08-22,1,14,1
8039,2021-11-13,1,5,1
8040,2021-08-12,3,9,3
8041,2022-09-11,3,6,3
8042,2021-04-10,5,3,1
8043,2021-02-04,2,4,1
8044,2023-10-21,2,13,1
8045,2022-01-10,4,11,2
8046,2021-03-03,3,3,1
8047,2022-04-03,6,11,1
8048,2022-07-09,15,12,1
8049,2021-06-21,1,6,1
8050,2023-06-27,11,2,1
8051,2022-02-28,15,15,1
8052,2021-06-05,13,7,2
8053,2022-01-16,13,2,1
8054,2023-05-14,7,17,3
8055,2023-03-09,10,1,1
8056,2023-11-25,7,8,1
8057,2021-08-13,1,11,1
8058,2021-05-14,3,1,1
8059,2023-08-10,15,17,1
8060,2021-09-01,6,15,2
8061,2023-03-25,3,4,1
8062,2021-08-10,1,3,1
8063,2023-05-02,15,1,5
8064,2022-06-27,15,4,1
8065,2023-05-28,1,6,1
8066,2023-06-14,7,10,1
8067,2021-03-18,3,2,1
8068,2021-12-22,10,7,1
8069,2021-04-26,9,3,1
8070,2021-01-22,12,3,1
8071,2021-12-15,1,2,1
8072,2021-07-23,2,5,1
8073,2022-04-17,1,17,1
8074,2023-12-20,13,17,1
8075,2023-10-08,13,4,2
8076,2023-09-08,1,2,1
8077,2022-05-20,15,12,1
8078,2023-04-19,1,16,
8079,2022-08-08,5,8,3
8080,2022-05-10,2,10,1
8081,2022-02-06,1,6,1
8082,2023-06-26,11,6,4
8083,2022-04-07,6,1,4
8084,2023-10-17,13,14,2
8085,2023-10-04,4,5,1
8086,2021-02-14,10,1,1
8087,2021-02-27,8,1,1
8088,2022-02-04,1,3,1
8089,2022-08-27,9,12,2
8090,2023-08-24,2,2,3
8091,2022-11-22,5,1,5
8092,2022-08-25,5,12,2
8093,2023-10-06,5,5,1
8094,2022-04-13,1,8,1
8095,2022-12-06,11,2,1
8096,2023-07-11,8,3,1
8097,2023-08-15,8,6,1
8098,2021-09-01,12,4,2
8099,2023-09-12,3,3,2
8100,2021-07-22,9,18,1
8101,2022-08-24,3,1,1
8102,2023-11-04,8,2,1
8103,2023-06-22,6,10,1
8104,2023-06-18,1,3,1
8105,2022-02-24,7,15,1
8106,2021-09-23,9,12,1
8107,2022-08-13,7,20,1
8108,2022-12-10,7,2,1
8109,2023-10-15,1,1,1
8110,2021-12-14,9,20,1
8111,2022-06-10,8,3,1
8112,2023-06-26,7,3,1
8113,2022-07-10,14,16,5
8114,2022-08-28,4,4,1
8115,2023-10-03,5,3,1
8116,2023-04-28,6,8,1
8117,2021-10-03,5,15,1
8118,2022-11-26,5,4,1
8119,2023-05-13,15,10,1
8120,2023-04-05,6,6,1
8121,2021-03-13,7,15,4
8122,2021-07-10,2,14,1
8123,2023-07-21,10,9,1
8124,2021-06-15,10,2,1
8125,2023-03-13,7,15,2
8126,2022-11-12,2,2,3
8127,2021-07-22,2,1,3
8128,2022-05-25,8,7,1
8129,2022-02-21,2,3,1
8130,2022-01-19,9,5,1
8131,2023-05-20,3,1,1
8132,2022-12-27,14,12,1
8133,2022-12-17,2,3,1
8134,2022-11-08,1,1,1
8135,2023-01-09,9,1,1
8136,2022-05-25,5,3,1
8137,2022-01-22,5,13,1
8138,2021-05-16,7,12,1
8139,2023-02-13,11,4,3
8140,2022-12-12,1,4,3
8141,2021-07-01,3,9,3
8142,2023-09-03,2,1,2
8143,2023-10-02,9,10,1
8144,2023-02-05,13,5,1
8145,2023-05-06,2,6,1
8146,2023-08-27,1,15,2
8147,2023-12-23,4,1,2
8148,2022-06-18,12,20,2
8149,2022-09-25,1,17,4
8150,2022-08-03,14,4,1
8151,2022-11-17,8,8,1
8152,2021-09-10,1,12,1
8153,2022-05-26,5,10,2
8154,2023-11-03,3,1,3
8155,2022-05-09,7,15,2
8156,2022-11-11,4,6,2
8157,2023-11-20,3,6,1
8158,2022-06-23,6,12,1
8159,2022-05-11,6,2,2
8160,2022-12-17,9,6,1
8161,2021-02-24,8,6,2
8162,2022-06-22,2,9,2
8163,2023-12-18,10,10,1
8164,2023-01-05,14,9,1
8165,2022-04-21,2,3,3
8166,2022-05-03,12,6,1
8167,2022-11-14,6,5,1
8168,2023-01-13,7,17,1
8169,2023-09-28,6,2,1
8170,2021-12-06,3,2,2
8171,2021-03-05,2,5,1
8172,2021-03-17,8,4,1
8173,2023-09-01,10,20,2
8174,2021-08-06,7,4,1
8175,2022-02-02,3,9,1
8176,2022-07-10,5,7,1
8177,2023-03-26,1,5,2
8178,2021-01-15,11,4,2
8179,2022-10-28,4,1,2
8180,2023-05-08,1,7,1
8181,2021-07-19,1,3,5
8182,2022-03-07,8,6,1
8183,2021-09-25,7,3,2
8184,2023-08-15,8,13,1
8185,2021-02-23,1,4,5
8186,2023-06-27,2,16,1
8187,2021-08-20,3,13,1
8188,2022-04-04,7,1,1
8189,2023-12-14,3,1,1
8190,2023-11-16,1,1,1
8191,2023-07-10,4,4,1
8192,2021-11-10,5,8,2
8193,2021-06-06,5,11,1
8194,2022-04-20,12,1,2
8195,2023-04-10,5,6,1
8196,2023-04-05,14,9,1
8197,2021-05-08,8,1,1
8198,2021-06-14,3,3,1
8199,2022-07-28,7,14,1
8200,2022-09-21,6,8,1
8201,2021-07-10,2,3,1
8202,2023-12-07,1,11,1
8203,2022-08-08,7,5,1
8204,2021-02-13,3,11,1
8205,2021-08-26,3,14,1
8206,2023-05-03,5,1,1
8207,2021-07-18,3,1,2
8208,2021-11-03,4,13,2
8209,2022-11-22,14,4,1
8210,2021-05-15,1,6,1
8211,2021-05-14,10,5,2
8212,2022-09-04,9,1,1
8213,2023-04-12,11,2,1
8214,2023-04-03,1,17,2
8215,2022-02-20,8,2,1
8216,2022-08-11,10,5,1
8217,2023-01-18,1,5,1
8218,2023-06-07,11,7,1
8219,2023-07-03,8,6,2
8220,2023-02-22,3,13,1
8221,2023-10-04,13,14,4
8222,2022-05-12,1,9,1
8223,2021-12-11,7,5,1
8224,2023-11-28,2,10,1
8225,2023-06-13,11,20,2
8226,2021-02-26,8,3,2
8227,2021-04-12,10,15,3
8228,2021-08-10,8,4,1
8229,2021-10-03,6,12,1
8230,2021-11-10,1,18,1
8231,2021-08-17,1,1,1
8232,2022-09-27,8,2,3
